displacement,force_x,force_y,force_z,label
0.03411449059052968,-0.1929153323243069,0.6053929283290352,-0.6663214606149458,orange-good
0.034899866583483034,-0.23469431949274713,0.6179047226477974,-0.7414585851199863,orange-good
0.035210204133734005,-0.7650043465875036,0.47690841222272856,-0.9010371325019443,orange-good
0.03526878159229986,-0.1839125287817344,0.5926043905354149,-0.648168950836782,orange-good
0.0354697426664972,-0.16945342130178478,0.5937778724303261,-1.5422163811539007,orange-good
0.04059423931528311,-1.854204307454605,0.27823007603422334,-0.2736266183622644,orange-good
0.04208144993397548,-0.27326872405979197,0.6077149670253932,-0.8161786959537894,orange-good
0.048581497077203814,-1.60194303913973,-0.7713072634336752,-0.09715747739167241,orange-good
0.048866018071469654,-0.1423216422267943,-0.6950241482538201,-1.5576298563380644,orange-good
0.05322338495107711,-1.48158439904817,0.1060504682499878,-0.15080487596455228,orange-good
0.058149452261424116,1.117292792570775,-1.838312685532142,-2.383819236702397,orange-good
0.0595633282390336,-0.2416960612931261,1.0030521663613603,-0.6495365265432541,orange-good
0.0597318187223227,-1.5824869215373076,0.36386719669168094,-0.690725872693494,orange-good
0.06334310632214292,-1.7954337962202604,0.8443811861827113,-1.7281716318591709,orange-good
0.06424864708105685,0.22218172771729433,-1.6659031227452055,-1.1255590602853665,orange-good
0.06753126586798026,0.3308497148115031,-1.330795484215006,-1.0688906456936103,orange-good
0.07038876383162031,-1.4081776495201197,-0.624484209821615,-0.25806137778719734,orange-good
0.0782003211772074,0.8925698229398533,-0.769246907763131,-3.1920317535850793,orange-good
0.07900193288694216,-0.7858823611477697,-1.3164128810264848,-0.9736315917515406,orange-good
0.07989248604121577,0.48251589885985413,-0.8851094195053023,-0.7596151460277427,orange-good
0.08139497760760618,-0.7118177681414777,-1.2238673427470736,-1.0018411095641488,orange-good
0.08193405045144249,0.30192146693727273,0.24209864777524406,-0.06973708656553487,orange-good
0.082590450210297,-0.024654785796265732,0.45457385125346506,-0.5305191994700837,orange-good
0.08426506571629427,0.21366162683073078,0.32778403121940863,-0.275464668421815,orange-good
0.0844304746841322,-1.2229091601426894,-0.3955843956318532,-0.3747179656398818,orange-good
0.0845214445168515,0.503187357916611,-0.8263571634601746,-0.7103350847958616,orange-good
0.08672181343815971,0.7053138474570998,-0.9117418935988025,-1.2571767349258605,orange-good
0.08848369700857818,0.7305120405022244,-0.9056404549659669,-1.2174671252078002,orange-good
0.08982488244819885,-1.4827379073603852,0.4073639112769196,-0.8189251145249961,orange-good
0.09526113877397119,1.4647964135070983,-1.3624624889215955,-2.440034983748625,orange-good
0.0955748850694842,0.8512401410365719,-0.7624430304565122,-1.115431510887391,orange-good
0.09716110455098988,-0.061495164168299546,3.380524563991769,-1.8051937742764532,orange-good
0.099164362253337,-1.1466428280668024,0.34125149119386067,-0.16170322501561207,orange-good
0.10143079249711308,-1.5321589333311902,1.5367450439685226,-1.6302913793753906,orange-good
0.10229786451788742,0.6880149637381441,-0.8787062243876128,-0.06896435895019147,orange-good
0.10382700066173406,-1.1200405591769733,0.3700103270650343,-0.15813775729618165,orange-good
0.10451261679428857,0.407275948655403,-0.5918845094391197,-1.61208066897128,orange-good
0.10978386071322613,0.6664541071682865,-0.8696423068646747,-0.11559427076003037,orange-good
0.11015252577845559,0.4648885575147562,-0.5276054231863601,-1.6285490838563277,orange-good
0.11095188711788191,-0.020700650039940482,3.4636266888077074,-1.5760050561401495,orange-good
0.11272270940078313,0.5044899267369781,-0.5510872781509765,-1.5649969619708042,orange-good
0.11290307549192319,0.7074211055926432,-0.9393606854247964,0.023953945122473626,orange-good
0.1161075686431606,0.447037519149238,-0.4322253757098551,-2.162701959008879,orange-good
0.11933028586233926,1.5472852782573407,-0.9468407083579886,-1.958226005924237,orange-good
0.12139169228421057,0.9209021368433945,-0.8639364016884593,-2.955476311300463,orange-good
0.12240530742682956,1.5465184748557703,-0.9893034240114564,-2.1348131523753198,orange-good
0.12904441647613207,0.9601880237953468,2.647746985468337,-0.7795411260468049,orange-good
0.13045771695941596,0.6096750479751595,-0.4704664882248369,-1.564164533121034,orange-good
0.1326255171202765,0.05532174481858267,3.4102264838216056,-1.3752765792701405,orange-good
0.132821565029975,0.3168293536815757,0.969900652225841,-0.7685055059224849,orange-good
0.13296752465460657,0.7422992245695127,2.551431608220448,-0.9869858094885372,orange-good
0.13334053587610756,1.1035128279114819,2.7862078544957654,-0.6949383370941997,orange-good
0.1342763035375316,-1.3670058427934764,0.42531790026536737,-0.8695023265477795,orange-good
0.13905071184478954,0.43303906852032825,0.256521740804705,0.08492950472502238,orange-good
0.13966390170069765,-1.111977240343754,-0.2825542002245533,-0.36217295637765534,orange-good
0.1403103437973636,-1.3412851875674523,0.41770699826742097,-0.8527716666830465,orange-good
0.14081104899370614,-1.303993244684004,0.4466095787954079,-0.8309556099233781,orange-good
0.14094204442511168,0.4759955948855949,0.2280943369259808,0.15740201133453877,orange-good
0.14480459157681505,0.13919673333057953,3.212761953297397,-1.1336042287507475,orange-good
0.14497742865340227,1.5308116205546622,-0.9509253646504454,-1.2773348887972846,orange-good
0.144992546441786,-1.029783006529921,0.547729743021692,-0.027750556332620965,orange-good
0.14950897565227164,-1.1114386013210398,-0.28611655606231273,-0.36126915837850204,orange-good
0.14997696473970196,0.6374203502987976,0.12022634501565467,0.4225490960382595,orange-good
0.15060039731226843,1.2533870903420388,-0.80728039108211,-0.9585409704058253,orange-good
0.15073212996971397,0.3887056498591873,1.2384006677785864,-0.6412382001745535,orange-good
0.15348575420748203,0.9107297967889977,-1.238667607755635,0.31280973490013186,orange-good
0.15490931139379716,0.39217991314837397,1.152115063887059,-0.6224818632606504,orange-good
0.15663810471631956,-0.2857882524681313,-0.1303829359351076,-0.18298139257218354,orange-good
0.15936176661339624,-0.2928882109809374,-0.12489603460795154,-0.13301668512226414,orange-good
0.1620835213900893,1.3067238402430816,3.001641269237378,-0.5540006773534307,orange-good
0.16411770643129409,0.3927774548810708,1.3118122195319875,-0.537416547290932,orange-good
0.1686414208043965,0.8033490372422565,0.23282911362673323,0.7206978454706688,orange-good
0.16895982850089533,1.5231256890135985,-0.9019132059721395,-1.2673259329427693,orange-good
0.17008049472120318,0.7370629257226841,-0.4301936554476643,-1.7426565985943792,orange-good
0.17237918467325114,0.7465227697682936,-0.4374945601930709,-1.7611015493991078,orange-good
0.173564676618541,-1.0947676984167811,-0.3785503398156756,-0.2826292279046372,orange-good
0.1749228785722325,0.7765652967677341,-0.4650327557244357,-1.8268292630061307,orange-good
0.17967223505991065,0.7850500523012116,-0.4144287004415779,-1.6203776893193678,orange-good
0.18107264169617746,1.2467071030379149,3.0619369120989384,-0.5689777451404858,orange-good
0.1883825444546685,0.9766079019084646,-0.8608737515924875,-1.755184282437397,orange-good
0.1885601616164999,0.9975648000859493,-1.0573733429688155,0.11795900587623463,orange-good
0.1989956805409801,-1.073720489938702,-0.4472394553606228,-0.17914083327911523,orange-good
0.2005860097645945,0.15733870447543769,2.9533462733389197,-0.7815142596104125,orange-good
0.20399231337028992,1.022765664407884,-0.9495670884149748,0.0487508209770192,orange-good
0.21428444025524046,1.0269385718209936,-0.9643720560272013,0.07114987303517033,orange-good
0.2161841291103901,-1.0721070194515583,-0.4722840338433865,-0.13605260986546294,orange-good
0.2216739666540012,0.7278578432982237,-0.20045503608670287,-1.5888673612222226,orange-good
0.2227851931540461,1.5222492662896907,-0.977033284638936,-0.8386302060066473,orange-good
0.22421838583726134,1.5397698283353998,-0.9871359795053759,-0.8254611086130376,orange-good
0.2264454431385671,1.5486761730929826,-0.9920701653071722,-0.8189129314939267,orange-good
0.22788389023589203,-1.073583047086406,-0.4528676951827996,-0.15105947629074432,orange-good
0.22920559125028123,1.1823901937043337,-0.8707933645905984,-0.5299830171111337,orange-good
0.22999352461025951,1.2842917681363397,0.22529243939595278,-1.4018517410987559,orange-good
0.2303656151908644,1.5755258973771515,-0.996890137552032,-0.8079909622844162,orange-good
0.23226727902281408,1.116720702625094,-0.9449479177893599,0.23752262495583665,orange-good
0.24084403039841132,1.182722118738968,-0.9200641455945646,-0.4943301941689665,orange-good
0.24155309749848367,-1.0735058455355384,-0.4148169994518667,-0.20451847091096262,orange-good
0.24308600314814038,1.1667978561910046,0.24443671787768204,-1.5230147440070563,orange-good
0.24341328394083997,-1.485527868943796,1.1956418374642508,-0.672152254364177,orange-good
0.24738492620528213,-1.2599171920839551,0.5278786629692216,-0.2792726707301743,orange-good
0.2486548668779753,-0.01051814406910193,2.7276287732815594,-0.6138603341810797,orange-good
0.2541099723534632,-1.4428157546126565,1.152490206417982,-0.6632927351608879,orange-good
0.2589401175551923,0.933586981340149,-0.7302407678121673,-1.8220885794281307,orange-good
0.2657062638435964,1.275038943255556,2.913357909956494,-0.40593705712519,orange-good
0.2720336028632724,0.8335995683060607,-0.6788010220824254,-1.6419199703037366,orange-good
0.2729451950560794,1.335634434266615,2.821666989597229,-0.2799962562035801,orange-good
0.27349969215234754,1.5254579992172088,-0.8123825290929167,-0.8560891931257983,orange-good
0.2751944257570128,0.5903021306869627,2.2263474368278526,-0.5023454047598884,orange-good
0.27838493564401734,0.6956408711853366,2.225696992869638,-0.5348028161269122,orange-good
0.28407564546378145,0.20670830625325223,2.294921696518092,-0.5129265218164467,orange-good
0.28458627147352134,0.005436253688625861,-0.21556988788379172,-0.006191258913579001,orange-good
0.28730984023544626,0.08196784283059687,-0.1799820737723881,0.008054601496571528,orange-good
0.29789093317751214,0.5478197234659176,0.43384495788162797,0.3624506985965603,orange-good
0.3034334286839154,0.5578140816274006,0.5538927296426095,0.27172695158498505,orange-good
0.3043878894354309,0.5562819049953446,0.53639430586949,0.28736558298217874,orange-good
0.30987774317306577,0.6979138003027052,-0.776626603733027,-1.3443738003322079,orange-good
0.31133212021289336,1.155912547796149,-0.7337030017080115,-0.3182449856346579,orange-good
0.31378249529394975,0.5691794233098664,0.46182345571827177,0.3254581116156602,orange-good
0.3147212582634998,-1.0726653296865805,-0.4974878462785846,-0.17899114867089383,orange-good
0.32083912235084117,-1.072464307146246,-0.5811674939789481,-0.1935599038896291,orange-good
0.32217178471681257,0.67190888819852,-0.7817461196338322,-1.3280534650591131,orange-good
0.32245183194043203,-1.0541060820738055,-0.5550840261953457,-0.29086552716427655,orange-good
0.322833447662044,-1.05869209620037,-0.5508074030824535,-0.28533229577865876,orange-good
0.323493043744824,1.1522420928118953,-0.7297156066120172,-0.26386202293076694,orange-good
0.3236912011108562,-1.0759870726138245,-0.5623659617479552,-0.1764008385675543,orange-good
0.32397125640431484,1.1532243236698587,-0.7435877101771506,-0.27945632405238996,orange-good
0.32477040094678783,-1.048841247237738,-0.5644395598036274,-0.29024407965333815,orange-good
0.3268833207861343,1.330011185382688,2.4029076670180682,-0.10241170704833302,orange-good
0.32861035219157836,-1.2845219510138228,0.9162849035644564,-0.8786342781604809,orange-good
0.32907146259551745,0.9943510016386401,-0.04011129756701887,0.37612921034728136,orange-good
0.33137482639666305,-1.395291233246316,0.5907676056704244,-0.13532817168271954,orange-good
0.33632141887820816,0.0471468624033322,-0.00503888357007147,0.1365597540065825,orange-good
0.3422051291117981,0.9482957103580575,-0.7314338938034227,-1.7768097694799334,orange-good
0.34421626868306215,0.8848727255362281,2.2241939962399577,-0.8671847263967284,orange-good
0.34641226550733767,0.5816471354425734,0.34496778502889885,0.25354038645707866,orange-good
0.34857850859793615,1.194705477333712,-0.8036020160219648,-0.09446601384330942,orange-good
0.3489473188870996,0.5331588522075666,-0.9952809998359502,-1.1600670351690197,orange-good
0.34925222664860084,-1.5228258633442329,0.24086029555538213,0.1832328928721038,orange-good
0.3524828105218033,-1.5471757938771735,0.1867369417788087,0.24688197958012878,orange-good
0.35387667648965176,-0.009660780002033081,0.040986835243903307,0.24120520444623858,orange-good
0.35818695372717035,-1.5692821437945412,0.16625849234115586,0.2800482482063038,orange-good
0.35935557580126404,0.6600921209151187,0.2839847611615851,-0.046832726162048956,orange-good
0.3597710989132882,0.6524031287370429,0.2569006257523561,0.03386971347671364,orange-good
0.3637554896632227,-1.60039088534228,0.12567964888585212,0.3719414272982544,orange-good
0.3647249982863587,0.8885536070528346,2.20368847051962,-0.8854629396390874,orange-good
0.3672672943040578,0.9183909055664949,0.1577414338308456,0.4812948795673672,orange-good
0.3683654720153525,-0.9848352790166488,-0.5540302537444417,-0.31890312024547635,orange-good
0.3704908530485985,-0.4161150206581058,1.007584938463006,0.39888334466090614,orange-good
0.37366867061130066,1.1877720001942096,-0.6216643695713588,-0.2642699932819685,orange-good
0.3757193861715857,1.195263718029559,-0.6450347665013019,-0.2391838027959941,orange-good
0.37946394542713363,1.1394120280567592,-0.58517552399052,-0.28538711026512203,orange-good
0.38460372740036414,0.40827574698548685,-0.9968069830740425,-1.2162907298604404,orange-good
0.3850289922827646,0.9782192885059786,1.9568204018516027,-0.832832743390021,orange-good
0.38662798447810515,-1.5950977182894073,0.6208286910302174,-0.03995701510269087,orange-good
0.3887843073618198,-1.0048980757423183,-0.6077354252868303,-0.2506785048514413,orange-good
0.3928950935763378,1.0408108264440987,-0.3834184775222747,-0.3733103546468907,orange-good
0.4012985341837818,1.6789877818791967,-0.5650803785686077,-0.4936373540688927,orange-good
0.4016188891725114,-0.390272894573082,0.9089376079720775,0.4510020670896001,orange-good
0.4024792614624431,-0.10840640044291992,0.2173210374877875,0.1566074275891875,orange-good
0.4032621534797022,1.058010795796031,2.078303303646156,-0.011692233531124651,orange-good
0.40410360571475423,-0.9934933498992937,-0.6735290421982758,-0.18882427409164715,orange-good
0.40448204369288787,1.833075763239628,-0.5238754057048435,-0.3657410132659845,orange-good
0.4045141698943988,1.7277646320431854,-0.5622087529027093,-0.44528567885825515,orange-good
0.40516103622239485,1.821493815813292,-0.5330274046034307,-0.3712543904136938,orange-good
0.4067631307441594,1.844362097269804,-0.5423220592605884,-0.32433821099692584,orange-good
0.40778439117219517,0.46637592033386643,0.3900108970596184,0.0061658666097252224,orange-good
0.4146602510916025,0.481205473712312,-0.017133320775322362,-1.1836469103134308,orange-good
0.42138683852207376,0.7826554325195149,0.2776260535463912,0.43599734646297994,orange-good
0.42492093731869135,0.7321117531591768,-0.9781922900964072,-1.6345841227748983,orange-good
0.43058403016284713,0.9011656633259394,-1.0208040115656027,-1.4956439135683217,orange-good
0.4330265647437098,-1.6906025444871844,0.5994778729752114,0.05570914307113138,orange-good
0.4336544492334695,0.9124737499114448,1.9579313834872147,0.14980741340212655,orange-good
0.43875841161233187,0.6283784018097003,0.4389255679558278,0.20179001067729171,orange-good
0.4416068851206588,0.6193499372835639,0.48207298405059845,0.15276521916916808,orange-good
0.44213629255457565,-0.40452076378714685,0.7756584848479706,0.5487239942772015,orange-good
0.44329827591600335,0.2837991917097167,-0.9494123897105309,-1.2498338638984088,orange-good
0.44479004575818515,0.41965155311832725,0.4750202202029736,0.03493540783720907,orange-good
0.4457241384517626,-0.3549271632543689,0.32500331436851027,0.28532454224551823,orange-good
0.44590760172815763,0.86345342608922,-0.2817754626437681,-0.3687237703756778,orange-good
0.4470189022897205,-0.408342870336629,0.7560019480007607,0.5651543928670784,orange-good
0.448563045021984,0.45264318759504285,-0.04766709937806486,-1.1113272348791274,orange-good
0.44897333293339053,0.22877982591295554,-0.9067072448782048,-1.2527269776423677,orange-good
0.4506658962089441,-0.9043345086283265,-0.6685019521403532,-0.03571301670589841,orange-good
0.45286569247679537,-0.9283792682324472,-0.5849830910664738,-0.058432987066384404,orange-good
0.4529287600149789,0.892908403060394,1.8307946856192834,0.2665158912255454,orange-good
0.4591231507057415,1.514946220652172,-0.9598423610333855,-1.299770665183545,orange-good
0.45938257244943037,0.4498694159347649,-0.04602818333530083,-1.0967208506769197,orange-good
0.4617710202739743,-1.6051940276356051,0.2510861798324357,0.38442309093200505,orange-good
0.46307380362861517,1.5403543872255616,-0.9936500610214621,-1.2420354996312526,orange-good
0.4687255785052264,0.9214941891144849,1.7019207091030182,0.39657686868060005,orange-good
0.47161154326781646,-1.5868917591791003,0.24451365307927558,0.45059108102863743,orange-good
0.47421556537805487,0.46044426172760033,0.005964946155645612,-1.0632184614998346,orange-good
0.47772336048832353,-1.5708870940282194,0.23462830642190785,0.49352723405606713,orange-good
0.47786346599161855,-1.5596542501641597,0.2280819327491857,0.5131754342991186,orange-good
0.4806256210144374,0.5214693094766827,0.13596552064148995,-1.0505959020502287,orange-good
0.4844170737797182,0.5499998727970629,0.5706192632147568,-0.17314088005270534,orange-good
0.48569434007245094,0.555064310407689,0.500619383708416,-0.24392069915259232,orange-good
0.49136468698301083,-1.7959990577713936,0.5767231167298705,0.27765852998079316,orange-good
0.49639730214757005,0.49254332678864693,0.437472537592935,-0.32020265864867836,orange-good
0.49771997006601254,1.037035067810811,1.555221365039235,0.24626380656706337,orange-good
0.4988299107615637,-1.7952593792797027,0.5750957432976078,0.30261366181681965,orange-good
0.49976331232700666,-1.132195190374235,-0.43505510604698583,-0.010713393809813898,orange-good
0.5004330600267528,-1.128458243394778,1.0766737113879414,0.7640564540296747,orange-good
0.5006574881912319,0.7261617964294147,0.3027002737016374,-0.9562351293961002,orange-good
0.5012339887022024,1.4811424465559928,-0.4493243584752431,-0.6264051574423569,orange-good
0.5035840155380622,-1.6326778659890178,0.26933611235049104,-0.6636192976614238,orange-good
0.5052227047744999,-0.5075811247475114,0.4692125977860472,0.6179126170121243,orange-good
0.5084630598757679,1.570547083880114,-0.8847207832992344,-1.1614268073775957,orange-good
0.5132509464653772,0.8138230946440755,0.8803628670260509,-0.3348053448802273,orange-good
0.5154936368103576,0.8154948752717341,0.9631326753215134,-0.49893210172203406,orange-good
0.52004764250435,1.4476228176282966,-0.4419741804043904,-0.6509358994181526,orange-good
0.526021729157408,0.34623917337223753,0.3773552258480192,-0.43695514986696005,orange-good
0.5281232459001091,1.5336260115773814,-0.7090241732814403,-0.9592222717264467,orange-good
0.5327135785270488,-0.7328793742324508,0.6005440477253248,0.48628557281412793,orange-good
0.5356715817478532,0.6349098595147709,1.1992670135768313,-1.0929506801924356,orange-good
0.5360242692234035,1.2749192718940772,-0.675598265665087,-0.5535099035202077,orange-good
0.5381485551232333,1.1400148357693833,-0.7760719231441959,-0.5536130067703195,orange-good
0.5388011817667306,0.5861143020238586,1.091053957752617,-1.0681245476779704,orange-good
0.5403211155375389,-1.146294573659397,1.1287638384226417,0.7874267857995697,orange-good
0.5508160844855994,1.5172644397773578,-0.6098647079087149,-0.7735587205517566,orange-good
0.5538648516326801,0.4936526910849463,-0.537084204055269,0.007485116917606953,orange-good
0.5562911989419466,-0.8779452268835067,0.49493295877900395,0.43976897857071884,orange-good
0.558407164774676,1.5118881522076753,-0.5333366584035394,-0.7105489306520464,orange-good
0.5598808875010466,0.6514828470781332,-0.3020999844364232,0.03809291063516213,orange-good
0.5618057320790278,-1.5789704926037966,-0.1797947201015531,-0.5061777155340644,orange-good
0.5647560495199124,-1.1732237232531018,1.1909107812638384,0.8565723574461835,orange-good
0.5679877677082724,-1.5374061725514958,-0.28781671790904684,-0.4784139387246305,orange-good
0.5695454383006378,0.6813892346375128,0.4119020371666111,-0.7259009321979241,orange-good
0.5707625529401809,0.8449685972113092,-0.21583498248883543,0.09328592811015961,orange-good
0.5736608355707521,-0.4333728887868767,0.39576565049994655,0.8925162667274045,orange-good
0.5752448866825508,-0.9023776493187562,0.4566631969215973,0.42893579543225324,orange-good
0.5758805432862485,0.9421556608873866,-0.20000154360520123,0.16184544118265068,orange-good
0.5780952862451243,0.6903709931583637,0.20443574809182138,-0.5862659692247479,orange-good
0.5791458689505863,1.478629131512678,0.9161592300305297,-0.6516457561758274,orange-good
0.5798292400921145,1.0810878642313764,-0.7340416672444608,-0.6488202369514963,orange-good
0.5804831560408368,0.6852441737889992,0.1894229803495407,-0.6486438824993899,orange-good
0.5836120989337349,0.9360486164339565,-0.1574407939506768,0.1794224747383793,orange-good
0.586550588647653,1.4911989559714203,0.9831368715776058,-0.6598171005107849,orange-good
0.590475084681156,-0.9280272497455089,0.4110667223213242,0.4142974698437879,orange-good
0.5905231927768924,-1.4377825696754414,-0.007618846867727826,0.446380153416088,orange-good
0.5909536531027083,-1.4387641924438526,0.002086383028475969,0.46503897461629495,orange-good
0.6055832029386232,0.5861543547730831,0.6515089564562987,-0.5967619470659455,orange-good
0.6064605587563867,0.6976571150933749,0.6566457292343302,-0.27619305192997157,orange-good
0.616069573879796,0.7886677569733844,0.023973723976591393,0.11282283031650071,orange-good
0.6164777811561583,-1.000460257898616,0.3043143045736867,0.389835549082102,orange-good
0.6170263589020901,-1.1312154731450648,1.2339464559600228,1.2095455071361576,orange-good
0.6213988148413727,-1.3080376377361478,-0.19468018441582846,0.2566301094151937,orange-good
0.6223538692049104,0.5454195035683957,0.6523655695845851,-0.6796187929079563,orange-good
0.6242987133683433,0.3771043782382268,-0.2043444325249326,-0.9646419198451277,orange-good
0.6265339309784906,0.6687840601766146,0.0794622815941555,0.17068101194326932,orange-good
0.6276128612965792,-1.007434543179184,0.28756297222240834,0.3990806728929664,orange-good
0.6323670055673346,-0.8913694579262987,1.2770328200111694,1.1985559770146363,orange-good
0.632517730965504,0.5531608756660233,0.6630642892727,-0.6645985243853735,orange-good
0.633746372869616,0.5239799126291085,0.8351165057283606,0.07358818973011774,orange-good
0.6371466201260162,-0.09735393824573924,-0.28796521782512674,-0.2870058085445831,orange-good
0.6397097830857447,-0.026883952141637094,-1.1122267685656586,0.23168915594104542,orange-good
0.63978426683421,0.5178743430653745,0.927014914111691,0.14745556456823763,orange-good
0.6428424809982722,1.7906731254448365,1.0651333391402629,-0.7805860795920057,orange-good
0.6454700085019065,-0.45651499918724603,0.8805035840203221,1.3310344524026438,orange-good
0.648010912780997,-0.09853390542984032,-0.9181116589016068,0.6747712029202404,orange-good
0.648624184014094,0.5504021334158115,1.0910482305218847,0.27663871227960835,orange-good
0.6511944122472881,0.5578421466072532,1.1014704723870836,0.29059338072933044,orange-good
0.6531834745103903,1.8538858781305136,0.8305577510882307,-0.40637574303895696,orange-good
0.6561001928652778,0.244424546574827,-0.6221732557501019,0.24205778083760066,orange-good
0.6563698900476199,0.23073767843369478,-0.6240015680401252,0.22327800060115735,orange-good
0.6570381668887946,0.32730033427195515,-0.6117946061410653,0.35753691867223264,orange-good
0.6571850511086624,0.29890413895662665,-0.6363471330647262,0.3465491962102957,orange-good
0.658298217579834,1.858734995226124,0.7984827787617864,-0.318766077842377,orange-good
0.660540952239736,-1.1847626807740645,-0.21114105444854808,0.1523122222568061,orange-good
0.6633037200710827,-0.4757330671829477,1.0340162133368616,1.325048182429158,orange-good
0.6657784219458298,0.24853796952224064,-0.5159259461332839,1.4467851692609157,orange-good
0.668364045839766,0.1718691616530698,-0.5343296444938986,1.4760449293696023,orange-good
0.6691835499466637,-0.857400879526197,-0.12795500768985035,-0.16593796037390188,orange-good
0.6698169700352323,0.3075793467113599,-0.47522305724389863,1.350948839518373,orange-good
0.6709117688645965,0.3309633194173047,-0.46277877890144126,1.2136891466219,orange-good
0.6711865608594878,0.3204683919165617,-0.48063476418284773,1.3275759084656784,orange-good
0.6716205418447327,-0.5151477258824282,1.093843203996477,1.3368263785537013,orange-good
0.6720233616891276,-1.7086238934760731,-0.5337363252743961,-0.9054522360396912,orange-good
0.6747560684186229,0.8350003925468442,-0.8680591352339513,-1.257286132976479,orange-good
0.6758768749614054,0.002806040205542667,-0.6657052257922218,1.4634432470930996,orange-good
0.6776571862467597,0.020402799106592196,-0.6376068664473116,1.4897261019064467,orange-good
0.6784909393541455,-0.01153129959849251,-0.7598013303518684,1.4003666105700807,orange-good
0.6786535228563049,0.5843880047511243,0.3759295643885361,-0.2194282999318618,orange-good
0.6797709685950193,-1.7543180974737678,-0.5390968330844198,-0.9219264621596559,orange-good
0.6818298516760478,1.1504710345282987,-1.0402690297779573,-0.9204246373269432,orange-good
0.6821460000096079,-0.9895602760350646,-0.4932534269569096,-0.07491544211353719,orange-good
0.6822436869275972,0.6014551496505084,0.20749480575074605,-0.190392954535265,orange-good
0.6836755361301823,0.598430988891842,0.1772826280700311,-0.17706133849650046,orange-good
0.6848725422974207,0.42406720403292597,0.04869591991481997,0.6337970116068693,orange-good
0.6860144911218345,-1.7955425728628398,-0.5570845599622101,-0.9224992697162151,orange-good
0.6925369100022026,0.2935104459381779,-0.5497701245423778,1.1585759079257245,orange-good
0.6938067044717544,0.6914872771048991,1.4044762164174602,0.23780295786514893,orange-good
0.6959097449764999,1.2027772768384482,-1.2664987419424407,-0.7911241834038459,orange-good
0.6962395189315197,1.1814036708136275,-1.2092725351241747,-0.8368251407485598,orange-good
0.6970031478059469,-0.6108052370658649,1.1396751223589798,1.3899139617390046,orange-good
0.6971216661884829,0.20529926233064355,-1.0483009848068998,0.693050184239273,orange-good
0.6993631871365934,0.2100114227516886,-0.7171061038518078,0.9397641737388492,orange-good
0.702768407905222,0.25679364091022217,-1.219606564659234,0.5660490646438919,orange-good
0.7045557978963501,-0.9891611469426258,1.1264448624778465,1.152418061993541,orange-good
0.7058017408849968,1.1797645458805988,-1.2656277275095096,-0.7317893991794236,orange-good
0.7058386599335725,1.1894121578684074,-1.2829119867594825,-0.7267617196247832,orange-good
0.7074846411596822,0.6154603104337276,-0.703578228118894,0.668088489226335,orange-good
0.708420289038314,0.4374861159368747,-1.597318125261445,0.45759196482755043,orange-good
0.7097868247346184,0.5442160778919326,-1.576273229142998,0.5099474726685223,orange-good
0.7110064840427488,0.5766513906493702,-0.05214920850403827,1.013664273907803,orange-good
0.7118052388087581,0.6373186857542976,0.004926975892474288,0.9919397427757158,orange-good
0.7127562527885862,-0.8830587831776516,-0.05704069855504593,0.07726382929790439,orange-good
0.7130662878707015,-1.1370482730137532,-0.11710121053689301,0.6297872514200165,orange-good
